sample_id,scenario,true_mode,estimated_mode,ESS,true_P,est_P,ci95_low_P,ci95_high_P,true_M,est_M,ci95_low_M,ci95_high_M,true_V,est_V,ci95_low_V,ci95_high_V,true_C,est_C,ci95_low_C,ci95_high_C,true_E,est_E,ci95_low_E,ci95_high_E,true_F,est_F,ci95_low_F,ci95_high_F,true_R,est_R
84,cozy-normal-year,Busy,Busy,1739.3698726573236,0.7384768324197286,0.7401686126760129,0.6295901569696193,0.842450769968249,0.559178971164717,0.593788234706538,0.4892340050443511,0.708000349936743,0.935040939996896,0.8953573750724222,0.8200899920044534,0.9669856152820331,0.7333758362724342,0.71838614706612,0.6113462078246816,0.8247797272975601,0.27333646602342176,0.3885935321104273,0.24709612082912094,0.5418557150564705,0.20790484671169474,0.18073772063724872,0.09617181117347916,0.2683609814806137,0.686345421021106,0.7003621839718026
85,cozy-normal-year,Normal,Normal,1943.8681729147042,0.7195765470315929,0.7535774441344452,0.6477586058437855,0.8504111154734363,0.5317490458497623,0.5889697627762197,0.48703137298366406,0.6986079567634199,0.9198766219026135,0.8907544915582964,0.8152547405575385,0.9635794945855635,0.7302984466934871,0.7126421549428491,0.6105047897488503,0.8157982490798605,0.25958133757176416,0.3744288102235239,0.238721784195632,0.5334704769209381,0.21100718235604554,0.1844300798941373,0.0998355868227986,0.2739134926085694,0.6707373446768975,0.6978041848759442
86,cozy-normal-year,Normal,Normal,3050.50581202231,0.7350631857852651,0.7466024174398997,0.6398192618998396,0.845960573429502,0.5544586048600382,0.592710066802093,0.4929431128684827,0.7003194677230576,0.9197553169604084,0.8931077063002046,0.8179151782515092,0.9676118067970422,0.7465267486720026,0.7180962724813578,0.6139954546472666,0.8235840852387715,0.27916822928877855,0.3778564994454787,0.23948178225107747,0.5294515006069337,0.20602237038942206,0.17961505733271707,0.09530333110772082,0.2681769397203199,0.6844276360187828,0.6996856059024943
87,cozy-normal-year,Leave,Busy,1114.008629414854,0.7268913247371639,0.745003216801405,0.6349409375909525,0.8518484488747226,0.5405189393996295,0.5885784790856105,0.479340664312848,0.6971388968604503,0.9178291586707029,0.895318016605097,0.8204169083157462,0.9662374886269245,0.7258816844841791,0.7182858742214241,0.6145617873029697,0.8181393846014421,0.27548174911833745,0.38380536287611505,0.24322655555990363,0.5433204400654983,0.2168234906492697,0.18575639805107796,0.0964340969925363,0.27067042200529223,0.6742977178922963,0.6988774921033676
88,cozy-normal-year,Recovery,Recovery,1168.7406388378529,0.7304986626955171,0.7458634926383056,0.6338380539952898,0.8519953153477453,0.5609684320471579,0.586698296388496,0.47160589063218183,0.696009474705162,0.9248342524916767,0.8950451010463559,0.8205483603455412,0.9660098518227567,0.7452906669802966,0.7209550680431579,0.6181965938119994,0.8192909635515008,0.2691878128564204,0.3791114646842265,0.22147407894475665,0.5348374065254846,0.1960092761930007,0.18208250189273792,0.09374826279129976,0.26805228707192563,0.6859549563070715,0.6987858447941866
89,cozy-normal-year,Normal,Normal,4637.8426504768495,0.7376906641748648,0.7475066204970157,0.6367700437303138,0.8516150808352237,0.5593074086954433,0.5918461330750463,0.48519098685593964,0.7005555634559685,0.9341930514185688,0.8961332535217895,0.8204480339553889,0.9691749039008439,0.7532540124623915,0.7251212159523182,0.6223269275603642,0.8253582570108801,0.30326082232460366,0.3898461386810613,0.23317317304782342,0.5451919133963693,0.2014424344527513,0.17763709636989836,0.08773690866341484,0.26163092245529396,0.693184871013464,0.7028781358328801
90,cozy-normal-year,Normal,Normal,3452.138420170307,0.7451807319227535,0.7460954536318279,0.6367765454141678,0.852556008411707,0.5519596482685959,0.5821975182760042,0.47763888712200536,0.6921478526154666,0.9471199513019193,0.8937395521915129,0.8177300368295808,0.9681554159307469,0.7623118027112895,0.7207555142508193,0.6148940082516184,0.8227138972332165,0.28379506463367266,0.3796701266619389,0.22197896547866297,0.5321332201676411,0.1982981960926293,0.17797077081826793,0.08758460432971771,0.260695671808933,0.6949039600078759,0.6978819907921503
91,cozy-normal-year,Normal,Normal,2910.9598352353373,0.7534205829040311,0.7435674184159564,0.6372932732444133,0.8499300371088829,0.5583763927532129,0.5877235481010752,0.48419369470121104,0.6967217316644039,0.946450449651452,0.8963404798255392,0.8210840746617072,0.9705414287838493,0.7545990224361836,0.7265658732361022,0.6200547609752488,0.8300817354621692,0.30033247813553043,0.39321073941614454,0.23889847170983702,0.5459450148075808,0.19517152068758795,0.17262478838687412,0.08514508259827344,0.2552936319485366,0.6987551571572581,0.7022823605201137
92,cozy-normal-year,Normal,Normal,4708.453586616777,0.7815620792309538,0.743137828637048,0.6379726806338122,0.8511183843335404,0.5491544396052948,0.5976169294992564,0.4947009312378731,0.7045465030448411,0.9586869942845638,0.8997199783374455,0.8238293953794655,0.9762383449086454,0.7507644527557747,0.7357833513369298,0.6284539451658409,0.8391407835774267,0.29157205468373937,0.40981850894511057,0.25814622065451565,0.5602741230644233,0.2060509414319016,0.16834596612899205,0.0826327977069982,0.25024158737769325,0.7012973273327533,0.7090838127819435
93,cozy-normal-year,Normal,Normal,4133.900208640329,0.7891920128562355,0.7388252887467391,0.6341809825709206,0.8433336115748646,0.5418159262690254,0.5970671686713557,0.4943655047325618,0.7044656445953763,0.9471010329059306,0.8980510424619005,0.8203672121385558,0.9741196763829779,0.7670249242251792,0.7369512917769664,0.6312728441853774,0.840802722765231,0.28810068347264894,0.4064394137483659,0.2550658035652917,0.5567293318749738,0.20200138082471722,0.1671689067808075,0.08073000401236563,0.2488989323764383,0.7011436754381133,0.7077692041531861
94,cozy-normal-year,Leave,Busy,593.9255526708631,0.7843649880671427,0.7318299041791372,0.6181009138620531,0.837643159542343,0.5280746287456158,0.5904536637945256,0.4877975464664459,0.6969709440235545,0.940478304441091,0.8958532407604228,0.8146805199407019,0.9770110006133353,0.7580583920262561,0.734639291456414,0.6310221269785603,0.844104830382156,0.28551158645949487,0.40994745892473844,0.26648937910589177,0.5613600393858549,0.20039496904103596,0.16674464261751246,0.08210583195663895,0.25427468316280727,0.6939561362573496,0.7044754897059569
95,cozy-normal-year,Leave,Leave,2847.220164594077,0.7554386597160955,0.7268101906779915,0.6117682383977213,0.8320485288537017,0.5003326109218645,0.5922037899062779,0.48244107698050653,0.6962897982383905,0.9520178379378599,0.89982241734181,0.8222421804034398,0.9792746051772669,0.7610208693899565,0.7379675298267763,0.6365709759385095,0.850299896678069,0.2889059921578105,0.4219991675224527,0.27410648619731454,0.5737158949496739,0.20302119104647137,0.16407054153833409,0.08014609274882681,0.2506994723723872,0.6847065582020404,0.7069289243128906
96,cozy-normal-year,Normal,Normal,1065.32725120487,0.7557971857256074,0.7380859736313076,0.6264664021753985,0.8390229377337011,0.49995756093456806,0.5817462873876962,0.47666927395911596,0.6909205198259296,0.9455631516591757,0.8906051617921448,0.8117673860424366,0.9704881043678285,0.7784003528223529,0.7294746823535417,0.6286032941336872,0.8320299951353627,0.3029600772083837,0.41360540100265064,0.2611180780487209,0.5678140972063627,0.2066912479161248,0.17468830727832937,0.08939234373316433,0.2613262664118668,0.6873460541489727,0.7011567920180137
97,cozy-normal-year,Normal,Normal,4999.190436566223,0.7831898128922734,0.7371357200697297,0.6277454952305426,0.8391312440119176,0.5208587596397869,0.5864116866618375,0.47906539669184023,0.6934238624832004,0.9467200517156086,0.8911119962318282,0.8097071765092871,0.9707454623663143,0.7941332033213652,0.7343106265364191,0.6279333730409454,0.8364650668471675,0.3148911007459811,0.4146929294706113,0.2620991846516812,0.5688050865979281,0.18752158955089254,0.17220293159546443,0.08734597805060575,0.25882800314631027,0.7034800412320648,0.7033953798524242
98,cozy-normal-year,Busy,Busy,1550.2545815730348,0.7693332691180753,0.7301487538618515,0.6212346968735795,0.8309624526605649,0.5277756529276285,0.5765459506768361,0.4672270930188583,0.6869611090715411,0.9405245552664819,0.8922108785857404,0.8102766786345241,0.9726610652777237,0.804491199931297,0.7327912807920334,0.6245728963887672,0.837810090016978,0.34054398439597944,0.4108454872737523,0.2581946302403238,0.5681495028838657,0.18229369422963498,0.1778133781414306,0.08781493236020886,0.2691639469081757,0.7064778735760587,0.6986637097941856
99,cozy-normal-year,Normal,Normal,3254.794516391075,0.7475571317636343,0.7318201549514889,0.6257553991916927,0.8312509926525496,0.5407925513870591,0.5849828411854086,0.47782325114144986,0.6957996382890614,0.9387548013339038,0.8942442790684239,0.8109928102728282,0.9733689870541246,0.8073395149957495,0.7373053322321161,0.6271079769777967,0.8464408592721666,0.34769743944822384,0.4223260832645396,0.2676935911269007,0.5813276824368694,0.17413714951823853,0.17042393413521473,0.08835920574985068,0.25789388358834925,0.7075167076178003,0.7042045229040215
100,cozy-normal-year,Recovery,Normal,1951.067289045178,0.7497554007462477,0.7315045918803061,0.6219989053964855,0.8320970609396461,0.5574999844858758,0.5995416797651368,0.490737125623998,0.7103493234446543,0.9255359952769219,0.8965751890294975,0.8160591105360521,0.9772424552002581,0.8209354589662505,0.7494201464948902,0.6378586984084851,0.8579638108352144,0.35993388670407644,0.4334177663642659,0.2789953827308452,0.5900091957046081,0.17299806818379193,0.16392349801941575,0.08112370528758572,0.24715300170529825,0.7130807614648472,0.7120621122229489
101,cozy-normal-year,Recovery,Recovery,1390.2133683885793,0.751835194941538,0.7515802965279605,0.6393498222713734,0.84940219885826,0.582175795141489,0.6154998373142249,0.5010640668955693,0.7281938466248207,0.9291637681656691,0.8954904300404616,0.8160820220861796,0.9797561980838636,0.8507213983475389,0.7547020896096048,0.6482496661307953,0.8673599410846441,0.3445269919607829,0.434919385399619,0.274408266158114,0.5966181789624996,0.17434228041413702,0.15979229779723705,0.07966793859819672,0.24069845125072573,0.7232862023178616,0.7208717356634525
102,cozy-normal-year,Normal,Normal,4889.816968186868,0.7329018204676999,0.7497877742472971,0.6414822111530516,0.8503079649587495,0.571215909717677,0.6171136594408398,0.5066073105919606,0.7280849851998661,0.9263089298895941,0.8978555921107123,0.8179383383872377,0.9775051113065119,0.8549695626735002,0.7548786552702189,0.6456099136480178,0.8680192397000589,0.3474656754147032,0.4306315263176388,0.2708848373582391,0.5899675213516556,0.16260385106211145,0.15571203675138856,0.07621383857032261,0.237999246702777,0.7187440603086903,0.7213901817099023
103,cozy-normal-year,Normal,Normal,3958.1730937156553,0.7426706925644694,0.7548745720164634,0.6483897857113559,0.8576968261156047,0.5728070704229622,0.6218048500303763,0.5092472086371241,0.7311435094121079,0.9326851728161645,0.8968223741964456,0.8175676362875482,0.9772419237329197,0.8310541027460419,0.7549825470900675,0.6456004618498048,0.8671876606477092,0.3435687517127123,0.43837984000381675,0.284682293194784,0.6024855123523782,0.16416795702037446,0.15525673764397285,0.07295500946692253,0.23842778301102147,0.7177639502563056,0.72418642648028
104,cozy-normal-year,Normal,Normal,3056.4444650145056,0.7186638517092991,0.7654662582802048,0.6574702864251999,0.8671191113470728,0.5864428893699626,0.6407837113001538,0.5290242806948056,0.748664182152854,0.9209112912167137,0.8983955721269354,0.8198508244245719,0.9767404068896561,0.8291746079931471,0.758823117345969,0.6491826109422989,0.8750705308363879,0.35876934037549796,0.43939449256298196,0.28126792132948214,0.600142566150718,0.15483159377223482,0.15075398039637328,0.06993911797143039,0.23157475481093567,0.7168018792364921,0.7323286636585081
105,cozy-normal-year,Normal,Normal,4909.127059776549,0.709347606707465,0.7680915637570606,0.6638320981474534,0.8675618465903845,0.5678959426896629,0.6406729888036303,0.528588437069961,0.746232247298742,0.9251969009157714,0.8986676919534704,0.8197347298271389,0.9779105811091545,0.8250779618690515,0.7587723386709003,0.6486551170185983,0.8735055203944495,0.351049674993809,0.43494633733971083,0.27718720209985964,0.5942180170959829,0.15309678032210777,0.15128484727092065,0.0697467253244658,0.2323460424644374,0.7100141951790702,0.7322774536354927
106,cozy-normal-year,Normal,Normal,3742.1364586134846,0.7126687610224667,0.7807398794055836,0.676428676804121,0.8807596351402156,0.5866469708699346,0.6524212187447195,0.5401943731438609,0.7582134917512862,0.9209149096748002,0.8983502796673927,0.82058069771617,0.977203662423879,0.8119310492355144,0.7587146965805072,0.6496697469530021,0.8725041840739147,0.3771756641708901,0.4295389211777915,0.2797773436059562,0.5828956217031454,0.13709021697835286,0.1504698761850203,0.07092440357943405,0.23144782231860606,0.7168143708751327,0.7369051840765997
107,cozy-normal-year,Normal,Normal,1149.7119431847134,0.7279315531057846,0.7809399127907078,0.6726418331785088,0.8793400714866376,0.5662935399066727,0.6488080798176923,0.5368621304262365,0.7562309788849351,0.9381026040525696,0.9023821983448572,0.8246988639104297,0.9786238196788375,0.8191766123660135,0.762063642708165,0.6519121126168117,0.873417440034247,0.3928185650022594,0.42712756165036586,0.2802555120854616,0.5835196923493251,0.14367948502025785,0.14706647913494125,0.06053175144338404,0.22740245850444096,0.7201319369730084,0.7374552106270744
108,cozy-normal-year,Normal,Normal,4860.661502610152,0.7165447693598528,0.7836601534071763,0.6762316428506228,0.8856326039850149,0.5846502671836491,0.6525616769293502,0.5431322846017409,0.7606704885560582,0.9403353197082136,0.9011911428038089,0.8245664871273761,0.9768216819948311,0.8420592099889865,0.7634011763527648,0.6508130749613493,0.8752345932955636,0.3791000729620435,0.4331145835009402,0.2821222655113504,0.5924492017291005,0.13599783232255921,0.14511401756657583,0.06233851826955448,0.22414215296437698,0.7260383876141352,0.7397128660512793
109,cozy-normal-year,Busy,Busy,657.0212245956294,0.7087987258911429,0.777024498947856,0.6694203090102253,0.887747104973284,0.5723782183229406,0.6508966722055511,0.5416354186141046,0.7632982736902758,0.9504750664418914,0.8985022980757946,0.8207946633071782,0.9760236492738092,0.8448002875724336,0.7664716446411777,0.6591720737705598,0.8775146012592809,0.37155286437132706,0.4225243556616398,0.27288149120681965,0.5837483183596136,0.1390655765398052,0.15165796429594397,0.0710637945097443,0.2276777980997284,0.722905641967974,0.7362363833129352
110,cozy-normal-year,Normal,Normal,2072.7734799606105,0.7058754289013995,0.7969676994387391,0.6929555728529614,0.9110490872715618,0.5674700907671237,0.6677422588074848,0.556540259605655,0.7749850200322702,0.9336829083616807,0.8973379952344577,0.8174492256940542,0.9770686812189969,0.8201183356081563,0.7715824187849063,0.6701817268835037,0.8914087851378792,0.37085270281627963,0.4326959232933541,0.2769770723386122,0.5981609851905768,0.13380920805771607,0.15161891393672358,0.07442817954295006,0.2229668906689207,0.7142934917676931,0.7457451968219175
111,cozy-normal-year,Busy,Leave,385.5261439837647,0.7115176345972385,0.789128299296986,0.6790481420105705,0.908605883096338,0.5707959654919265,0.6473638583032921,0.5251023054861146,0.7619532386471711,0.9533063935603331,0.89774373878006,0.8224009202896141,0.975276987222422,0.7963252482213378,0.7635353404996772,0.6593988801600833,0.8612569645467807,0.35869733985381486,0.42924019628421484,0.28403190112713206,0.5675495145346229,0.14521556396308763,0.1580975798511756,0.08283776605121997,0.22792339876108555,0.7137806350155761,0.7370051242913869
112,cozy-normal-year,Leave,Leave,3598.1724431909083,0.7214594230813814,0.7837744150575424,0.6718969553098263,0.9005747910879159,0.5484545389440652,0.6368268273918177,0.5169172425792382,0.7473645340236169,0.9519940909748246,0.8974184930393954,0.8205489836433568,0.9720784708804686,0.7959378515091373,0.7551934014180154,0.6537294462564164,0.8563021907749815,0.34747374175387724,0.4172678025893033,0.2732271322356284,0.5622011012729795,0.15026912900945838,0.16300982710476308,0.08897534666074704,0.23158132874350437,0.7079204040190726,0.7301992199674205
113,cozy-normal-year,Leave,Leave,1982.2111613453196,0.7130635162440716,0.7729367481830517,0.6654361797922359,0.8871769527811597,0.5395817421538842,0.6264733656421786,0.5036173440631881,0.737881113700395,0.9636489069934882,0.8966110400643369,0.8171224662703357,0.9706869505836411,0.7881587903645154,0.746811143562603,0.6486776255793294,0.8485488043627962,0.3522536680094066,0.4064562638886962,0.26899108932278565,0.5470495171970512,0.1546863624978626,0.16453759116108033,0.08987804526356614,0.23134241889685317,0.7053613235506726,0.7228153769780263
114,cozy-normal-year,Leave,Leave,3108.0708056789226,0.7279969006464391,0.7647713993399138,0.6580936934775219,0.8764579253593212,0.5628274716335894,0.635218939607388,0.514796931792524,0.7450192240363119,0.9667457118163036,0.9013792838727853,0.8214787540571872,0.9766316327003176,0.7881432095048116,0.7504806644372518,0.6493763942551499,0.8562912765147863,0.3576721230465697,0.417887136559116,0.2876924867293112,0.5550170521675544,0.16859382962852545,0.1621101446773467,0.08663621286888891,0.23068918875478805,0.7136829164810571,0.7265729204213169
115,cozy-normal-year,Recovery,Recovery,1341.392081093505,0.721918753128152,0.7813677355563186,0.6792070396830298,0.8872950491351911,0.5842674616741736,0.6465396399855659,0.5260372788072764,0.7585524542258607,0.9769611675472459,0.9022974279194944,0.8205569005784289,0.9776150657364873,0.7929132365948156,0.7578834030630258,0.6559246345345492,0.853972542782982,0.38908259818251767,0.42579604243333197,0.29665810177253266,0.5616204647689885,0.1513977014223678,0.156367935091001,0.0793747268378144,0.22354401125854004,0.7259299080040705,0.7352027036290784
116,cozy-normal-year,Normal,Normal,2881.2254201325013,0.7295557994331898,0.7697135099434401,0.6679855433861456,0.8731595171234071,0.5727947325121499,0.6360902388599229,0.5154094946381941,0.749662724954823,0.9711593608139328,0.9022273220284427,0.8215940654099427,0.979079611391539,0.8031942443163893,0.7595655694574875,0.6564542384593937,0.8584049204347243,0.39027893375770384,0.4276834980380013,0.2935598587977787,0.5679549095888371,0.15406002726030676,0.15460573034728786,0.07838147756972746,0.22422798453121676,0.7247863582667373,0.731131558773138
117,cozy-normal-year,Normal,Normal,3538.786824034002,0.7338256672066249,0.7650624222322463,0.6670975740361015,0.864961362172789,0.5793244476788277,0.651065084135109,0.5371131849510707,0.7642845017043359,0.9573406132438558,0.9054180434030452,0.8229113483234545,0.9792801679436351,0.8310199031941521,0.7694822795466636,0.6657471403814061,0.8722910012972432,0.40211123193335796,0.4432826008452697,0.3048002212157442,0.5803981469857938,0.14111128891272454,0.1458936814422365,0.0689956338080961,0.2154554302796413,0.7314721457981319,0.7388499983924128
118,cozy-normal-year,Leave,Busy,477.5886970326865,0.7293128123799405,0.7637797069128616,0.6711125849856043,0.8617532783142948,0.578534167862467,0.6517446576780651,0.5395633128882237,0.7645528099764777,0.9582238878781328,0.9073536287592041,0.8205276709056953,0.9801842430097454,0.8254772608249347,0.7702880158477728,0.6652723645656368,0.8685915161449348,0.4090801318554292,0.45414815739016284,0.3081749121799002,0.5927629222697118,0.14956283174169385,0.14940454317667914,0.0712976427473032,0.21997863087835376,0.72967351883155,0.7401491629465659
119,cozy-normal-year,Leave,Leave,2604.01761799446,0.7297889735856905,0.7575920082092961,0.66184071678304,0.8518264548507878,0.5506459994050336,0.6371030207927817,0.5201496344241056,0.7492588334319019,0.9419248612100849,0.9020771181770724,0.8141789554930575,0.9726822648414216,0.8238780060379548,0.7626345444001573,0.6602113509865072,0.8557235468570373,0.3966622173932872,0.45190381604577956,0.3028416621783727,0.5863551005808489,0.144155303575218,0.15494500960354726,0.07662041012361424,0.22451170410062465,0.7184462818605123,0.7322941862199894
120,cozy-normal-year,Leave,Leave,2530.8088065644265,0.7350909429940866,0.750524211354177,0.6511430123558866,0.8430422977760006,0.5338760061176919,0.6127567310838464,0.49558363670209904,0.7225825931394488,0.9433998576049766,0.8940744799287897,0.8046842626332312,0.9701484292188582,0.8037149595852924,0.7522710878005695,0.6504546063980686,0.8440791656985488,0.4095118782957138,0.4418289226825981,0.29893977570527125,0.5724133352954243,0.13973974686088364,0.1610656615100508,0.0809557456635633,0.23780805989248097,0.7141320682494409,0.7199564261926432
121,cozy-normal-year,Leave,Leave,3937.0346812711427,0.711256766790348,0.7459292010328705,0.6443861526416855,0.8390520158885878,0.5446732813570035,0.6057701857433605,0.48856015785005197,0.7113610812831059,0.9409638538145946,0.8922496712647034,0.8042677268648375,0.9701970827485756,0.7887031674662971,0.7474624399961537,0.6451940563882868,0.8382375398791033,0.38277612233227554,0.4306507801030275,0.2926559993915162,0.5640841678873633,0.1366908599603771,0.16436309293336474,0.08444788986323322,0.24107085482142038,0.7070161033795527,0.7146890037920788
122,cozy-normal-year,Leave,Leave,2311.785300127719,0.7044050814693276,0.7374788221052927,0.6380448178638042,0.8349364195839474,0.5487834025804975,0.6127665091693004,0.4924945076548925,0.7164593947287565,0.9463111726141947,0.8996517171952024,0.813601010691398,0.9754319134645337,0.7804760085821373,0.7480338651203691,0.6456821219936095,0.8393021328448322,0.35016714707133206,0.4278878589620078,0.2910110004139204,0.5650973397546468,0.12208155416063275,0.16301760447174224,0.0843299696825525,0.23512343913613232,0.7044373919673675,0.7163194811682241
123,cozy-normal-year,Leave,Leave,3891.777261772373,0.6961194129930351,0.7321314717132489,0.6288477888108929,0.8310650238606367,0.5565719297616856,0.6111459337852116,0.4907792715507298,0.7157041063890548,0.9443113492366055,0.9019074964106648,0.8185286375331394,0.9791202733727951,0.7757371603446319,0.7440637390015783,0.6398768256012465,0.8396943923302883,0.35071910278414276,0.4196028810089171,0.276990956911042,0.5612103325470754,0.12559017094500072,0.16300910101053614,0.08542730824152464,0.23642522661907012,0.7034447764933857,0.7138572526870005
124,cozy-normal-year,Leave,Leave,2515.9243874936174,0.6989893268924694,0.7258902115629889,0.6211273205787663,0.825826330317785,0.5605827181985775,0.608860294273008,0.49510997258046124,0.7113986765050866,0.950812636550297,0.9023036520413885,0.8179256227476752,0.9775983196422467,0.7596488708017504,0.7400174034251488,0.6376694695072455,0.8357763188516895,0.33384290582394976,0.4154293175461221,0.2724572245336318,0.557884389447961,0.13081844881107607,0.16584531765098756,0.08821057322465611,0.23803668395376093,0.7013109797881552,0.7108515197708662
125,cozy-normal-year,Leave,Leave,3768.0403157979536,0.6951363308659502,0.7215938949764772,0.613492714941437,0.8214033382696195,0.5647717347283602,0.5947849495019675,0.47934738919682535,0.69913376007384,0.944089409626003,0.8981382541490084,0.8134226414108053,0.9758398003396456,0.7781629553056718,0.7332486512420859,0.632686468464431,0.8309789342750873,0.3335489928713885,0.41051439757827735,0.2649497220898936,0.5524414325167637,0.1505519058504163,0.1700521290797308,0.09282412758521133,0.24245414426100753,0.7012766266428804,0.7036819443254306
126,cozy-normal-year,Recovery,Normal,962.6603010152871,0.7290740203476572,0.7276295193956153,0.6257410101814985,0.8285229707219238,0.5831738078754142,0.6231255917442362,0.5159994470850553,0.7245043475052945,0.9312483281277347,0.9074557272981517,0.8204245469316065,0.9789316601812824,0.7862076097031347,0.7432404099926051,0.6445595652327135,0.8480532255137712,0.3587843341219905,0.42221678419080083,0.2774848852810377,0.5618937719029351,0.1588237526665732,0.16120012203143227,0.08408462922434276,0.2337565113611996,0.712653560296242,0.7174881565435619
127,cozy-normal-year,Normal,Normal,4786.47144760775,0.7306914209329102,0.7352657859351721,0.6333779513304146,0.8369298359232133,0.5955279346237792,0.6232284279637201,0.5151074658592811,0.7267515003442229,0.9491780238728298,0.9069240452650894,0.8234148088590721,0.9785048256647725,0.8115197336169688,0.7437999885961022,0.6451807998565556,0.8445169571335377,0.3604960008312567,0.4251247248711536,0.27810075313743526,0.568785268216435,0.150529197926673,0.16068584502856093,0.08082815315157385,0.2347390114759613,0.7246868418759205,0.7192428909206261
128,cozy-normal-year,Normal,Normal,4371.898458195014,0.7362468959315001,0.7257472047823246,0.6252533705695754,0.8307908543262348,0.5937775857810667,0.6234009160117461,0.5164615961827194,0.7287172765009601,0.9476395248556923,0.9086827056897225,0.8255551400124942,0.9793817355788574,0.8004484921711318,0.7486103463645676,0.6485178512130101,0.8454465219640636,0.3310840673808751,0.43064080373398633,0.2817229781366444,0.572018801496063,0.1546769015187394,0.15840232873224872,0.08052869366805386,0.23151248780492106,0.7195200586914786,0.7195291779575439
129,cozy-normal-year,Normal,Normal,2829.7533725152493,0.763899059871328,0.7275098347530771,0.6257898940242219,0.8297048244890732,0.6097965773366055,0.6151152594810813,0.506994456195142,0.7221951756283277,0.9328361226423835,0.9053296028245623,0.8210144949502765,0.9776812208986226,0.7822500588311859,0.7421671788569401,0.645087004083826,0.8416370197309053,0.3134045385922004,0.4146948169141573,0.26931379933146077,0.5597492743925342,0.15636257491728014,0.15883376346769695,0.0815004567710182,0.23329689615127155,0.720516450805871,0.7142763078216345
130,cozy-normal-year,Normal,Normal,4937.500505926601,0.756409549248755,0.7324211623650929,0.6298843762553885,0.8343907865206491,0.6209051151122438,0.6239086036732073,0.5155130147494145,0.729092259976849,0.9341800739536641,0.9077930664522169,0.8270941888877923,0.9796471674770326,0.7658165564693125,0.7444682530251395,0.6448350826379222,0.8432743251030316,0.29576349316003075,0.4146553936043043,0.2703547408072392,0.5602857063253527,0.148625959204897,0.15521952651805174,0.07827271658034195,0.23009325923578142,0.7184180497957734,0.7185766345631527
131,cozy-normal-year,Normal,Normal,3740.7788297651864,0.7544363527130056,0.738089548648319,0.6375406379278021,0.8395338692111572,0.6281050089241788,0.6195023950686815,0.5109479935400154,0.7255301497820876,0.9330051508988644,0.905806854650364,0.8232014009484148,0.9793351258316259,0.7743243312564821,0.7380491755554794,0.6372484966239341,0.8366490199867926,0.31162146102352284,0.3997809610512989,0.25186889748088026,0.5472171033136805,0.13610889602306947,0.15591068481558792,0.08108140057488918,0.23117367354356547,0.7239851900104762,0.7153657937769015
132,cozy-normal-year,Busy,Busy,516.5891553460755,0.7610058719639745,0.7308472686122157,0.6255779710965975,0.8279059092140919,0.6379443722772987,0.6142894401010365,0.5000807943104412,0.7253465550268241,0.9374976954731957,0.9050610646434468,0.8304755046664628,0.9787635951614643,0.7782138799345479,0.73639622864336,0.6335322496213937,0.8360227377866939,0.31708873892262235,0.39944509423274127,0.24580479907254402,0.5432267639115446,0.1369618105888563,0.15886838771553194,0.07725822947251587,0.23800111423281403,0.7296644901296098,0.7120125994811333
133,cozy-normal-year,Recovery,Normal,1716.7756922883423,0.7789973630150149,0.7441795395562493,0.6408213921149115,0.8444419418724629,0.6368432601711598,0.6341877353622201,0.5242026675745982,0.7379898137648898,0.9370575675855897,0.9055261643933219,0.8310077659655841,0.9815859885940348,0.7838379104706997,0.7456453830553609,0.6452858901212422,0.8446112839308092,0.36052416877272386,0.41600099544374564,0.26339803466557143,0.5603182149114528,0.12227199570381324,0.1543293506154803,0.07053120084349607,0.22769968343920421,0.7396863785725408,0.723234919565466
134,cozy-normal-year,Recovery,Normal,4369.404966404334,0.7920128729043406,0.7550521264263977,0.653418164287562,0.8529860867294285,0.6226837422793331,0.6531453238469793,0.5441259494213551,0.7627865440950866,0.9353538729797781,0.9092291654770563,0.8326135491557208,0.9839172890911717,0.808123110285229,0.7499781244913386,0.6520416982740903,0.8480937872439338,0.4100601943236086,0.41890433888804424,0.26837400958859275,0.5666205418545859,0.1254265436485337,0.14885936982690462,0.0641844464813898,0.22326604155051102,0.7471676919449505,0.7322315870275162
135,cozy-normal-year,Special,Normal,2459.5942204253083,0.7932802073928786,0.7590706215020612,0.6571901405944665,0.8571196615364911,0.6390000042319179,0.6707440668833254,0.5603306680687556,0.7788184197109315,0.9434091389934689,0.9122555139779622,0.8339301182001495,0.9864077883024965,0.8549130958176367,0.7587753823074078,0.6611122692136505,0.8550352669376935,0.43891061567396444,0.43812280865284065,0.2865649072958638,0.5797407943970969,0.12372038717218804,0.14188297022091406,0.060366555302277955,0.216454759472384,0.7639164905251306,0.7421791044857012
136,cozy-normal-year,Normal,Normal,3946.4553948912394,0.8092539592924713,0.7518796729292059,0.6474222845312528,0.8518005620506498,0.6362702123640933,0.6852311227958697,0.5709244230284027,0.7931974629019791,0.9223492598127637,0.9172641592814758,0.8407963996044001,0.988180249327335,0.8559833110132539,0.7712610796474596,0.6721344473940505,0.8729601790815541,0.42940674689854497,0.46290607705642567,0.3085885085995473,0.600731135855139,0.12214555110057229,0.13499518463437854,0.05842072933078236,0.209739861448925,0.7611806345371243,0.7509208764388822
